"","X","Y","class"
"201",3.37806134193144,-3.5837327727771,3
"202",7.28306030030953,-4.55986881845051,3
"203",5.5418237249411,-2.91768058868417,3
"204",6.78705367604721,-6.86867549179376,3
"205",7.27672065949247,-7.62003790537943,3
"206",5.65669720118723,-4.35598855011479,3
"207",5.36929499104338,-7.24189811482235,3
"208",5.92465183807605,-2.75991692968553,3
"209",3.63665025422586,-6.79986431881025,3
"210",4.02273659226526,-3.26408786015713,3
"211",5.91584285234182,-7.89277592707886,3
"212",3.86620220565339,-5.30270056870597,3
"213",6.04969938307793,-7.89473412274146,3
"214",4.86046397177536,-7.5887631905178,3
"215",4.791532709555,-2.32419002372316,3
"216",7.38519563471297,-4.0563846486954,3
"217",7.67220974785202,-3.03754967582354,3
"218",8.3902610966711,-3.21202613393769,3
"219",5.0830884972626,-6.03158271217324,3
"220",5.54069640346866,-6.495733770258,3
"221",5.55244256764738,-2.11699290051482,3
"222",6.78032395142935,-4.26402452947143,3
"223",3.16525616155076,-5.93203081682951,3
"224",5.98373530825044,-4.16961737459553,3
"225",7.39194975509447,-5.21231669654858,3
"226",6.88724294642037,-5.92084617061981,3
"227",8.44587728483099,-3.53853586811779,3
"228",7.35772111847537,-2.59209804054072,3
"229",4.989744495944,-3.5282249353066,3
"230",4.87576436702007,-5.57865028167252,3
"231",7.9706548140591,-4.87050595249631,3
"232",6.4350573676726,-5.02221242992705,3
"233",6.40528478184103,-5.44204335183371,3
"234",5.00167022981607,-7.18767186466212,3
"235",5.0630226665808,-3.17756685633552,3
"236",7.58987551871781,-3.01708739598464,3
"237",3.648810034452,-6.05594672684503,3
"238",6.00760723192509,-4.49567006219104,3
"239",7.08627749952847,-6.71263541270154,3
"240",5.98409196108462,-6.88375347121916,3
"241",4.01790306396757,-6.92746599642562,3
"242",5.61081262576778,-6.84993392898384,3
"243",7.09011767912724,-4.76302654611379,3
"244",8.27925159531539,-6.81452569358271,3
"245",6.09805243728689,-6.55392106318501,3
"246",5.83831826622283,-4.65611745307438,3
"247",6.93400517056545,-6.12918172851995,3
"248",6.104575447146,-3.50427051134512,3
"249",4.80813295526933,-5.48767468834017,3
"250",7.43865173865419,-7.33459632325657,3
"251",5.26414742643376,-3.92252715166457,3
"252",7.42776789986209,-5.31914694360269,3
"253",3.10974094270308,-5.67513365742484,3
"254",3.57490024017532,-3.99590488004864,3
"255",5.91369958363409,-2.83291142984953,3
"256",4.73700514089069,-4.8988801196996,3
"257",5.54786714121886,-5.31255985892653,3
"258",8.57938616390413,-5.00635232473894,3
"259",6.66874239888265,-6.38021853131571,3
"260",7.93642978565574,-3.92818071584195,3
"261",5.64233355959545,-6.52090325981693,3
"262",8.16628885415627,-4.90359248700282,3
"263",6.00937278875681,-6.17605986005815,3
"264",7.57826938090828,-6.92677359736121,3
"265",7.32883655661875,-2.39639776189177,3
"266",5.92196566181963,-6.04770498448322,3
"267",4.54231635016625,-6.32026220877684,3
"268",5.28716851582118,-7.76955561786305,3
"269",4.6284858496387,-5.60519502381649,3
"270",8.73524215990352,-4.78249676884489,3
"271",4.063756707466,-6.44872650272408,3
"272",8.19027889368069,-3.58911968799107,3
"273",4.43040577801581,-5.90860237571238,3
"274",4.68475221945886,-6.19633864356948,3
"275",4.62594251466646,-7.11133748072349,3
"276",8.15553864629986,-3.70469445699593,3
"277",3.31588364250686,-3.99630742713143,3
"278",3.10243385753746,-4.9857353028859,3
"279",4.67420368514485,-7.33231499624239,3
"280",4.44252790799788,-4.18370785143766,3
"281",6.50016917940886,-3.78179921887299,3
"282",7.44933145010713,-4.43547794912664,3
"283",5.78219527585443,-3.03301492974457,3
"284",6.95177447102131,-4.01040907751115,3
"285",6.88978276491757,-2.46598468331658,3
"286",6.80191577978105,-3.6154076293898,3
"287",5.9083439789773,-4.07168730569335,3
"288",5.90620713173358,-6.06062107737239,3
"289",6.67732636146809,-2.36528012064666,3
"290",5.80168598685115,-5.75375157391893,3
"291",6.93729122519595,-2.24186474057741,3
"292",5.04371527641337,-3.67004679641276,3
"293",3.28617212320925,-5.24023714418661,3
"294",3.59268810738067,-5.35221168759146,3
"295",3.98588688629262,-3.39348677583704,3
"296",5.31242785504594,-3.92445061449277,3
"297",7.05246106202471,-4.0896571823599,3
"298",5.34955905174144,-4.90107486017749,3
"299",7.21627997781859,-7.22723689890876,3
"300",5.75253796962912,-6.90104111904891,3
"301",-3.92118840246775,-10.0155090564228,4
"302",-7.1120006473668,-3.03595272714832,4
"303",-6.67087075171547,-0.236074734232798,4
"304",-4.17086958758394,-7.101767886938,4
"305",-0.71282723813057,-3.22614642860227,4
"306",-10.6139989772904,-7.3132754739452,4
"307",-7.7010947064765,-0.79942168392052,4
"308",-4.2851725508659,-2.79132928520673,4
"309",-9.79495729599938,-4.43988871220657,4
"310",-1.37699232748111,-5.27295718725806,4
"311",-6.15030691707725,-7.60496385738264,4
"312",-7.97552572665695,-2.84830331967465,4
"313",-1.27868865993495,-3.86113296726716,4
"314",-4.11449895188295,-9.71943378296187,4
"315",-5.85237388776174,-7.76347916636569,4
"316",-1.1724952996544,-2.24150417954955,4
"317",-10.7933635559933,-2.63582754163542,4
"318",-7.14475836634029,-1.39042572196301,4
"319",-2.69700041233174,-6.36852023000161,4
"320",-9.51430298069956,-6.52291472633927,4
"321",-8.05642812386092,-3.39044167288828,4
"322",-6.41213678327492,-3.11798149402157,4
"323",-3.41254489042286,-2.61328092519559,4
"324",-10.9798664239157,-3.81713805791168,4
"325",-10.5739241995701,-4.94567803183003,4
"326",-9.43175682438606,-3.5996081681908,4
"327",-8.61144595758102,-4.12228755370534,4
"328",-10.1463738023625,-1.224112665714,4
"329",-8.08297145373194,-9.56268307473867,4
"330",-3.93657392565388,-5.75142494957373,4
"331",-5.48988519935577,-8.81926740857846,4
"332",-6.79729271214349,-2.22650994211382,4
"333",-3.03178967396508,-8.10393167278702,4
"334",-8.28302627814293,-1.45367639582603,4
"335",-6.19667624828512,0.901313557813676,4
"336",-10.4176341403142,-6.122678538132,4
"337",-8.97952255078983,-7.62726388450409,4
"338",-1.32618726684454,-4.20568290286147,4
"339",-8.03877173923071,-4.95271771437896,4
"340",-1.98507824344209,-3.12796677362763,4
"341",-6.72889440521147,-6.75977113771389,4
"342",-2.60938137403588,-9.59298870765853,4
"343",-4.24191586635015,0.512925855370989,4
"344",-4.73055116562827,-2.17170666179415,4
"345",-3.99073826942032,-7.51663872773328,4
"346",-5.93061436732811,-2.42893209536306,4
"347",-4.49698031806894,-2.18897516029696,4
"348",-7.26440304137943,-8.0245977908191,4
"349",-0.410842175015837,-2.873177923065,4
"350",-5.72164186255991,0.363564384495843,4
"351",-9.26259348145856,-6.81593893850626,4
"352",-0.552604518463932,-3.1438982889099,4
"353",-0.870633447329967,-3.05153249433519,4
"354",-7.32299233412177,-9.85618040943519,4
"355",-4.89802850342394,-8.81859199074118,4
"356",-9.62754587081984,-7.86307187038527,4
"357",-5.93776933552358,-3.12501480336397,4
"358",-7.610397091539,-2.01489384087147,4
"359",-6.14390264851713,-8.38461237019112,4
"360",-6.03823677052415,-10.2460188861778,4
"361",-7.18581132875254,-3.17174073318561,4
"362",-7.89948895515394,0.515019340761211,4
"363",-9.17192108387383,-5.96455196810051,4
"364",-10.6553017523604,-1.98927870460761,4
"365",-6.90582888168405,-8.00520837653879,4
"366",-7.59582005543741,-4.71873201847134,4
"367",-7.38653687698347,-5.35806580218521,4
"368",-8.53081353797934,-9.79448165640559,4
"369",-5.28953386076524,-2.44190590801179,4
"370",-8.19984313808934,-6.41524511342418,4
"371",-10.2357783033952,-8.01813647631075,4
"372",-11.0164206240488,-4.00456280187128,4
"373",-9.4865397546193,-1.33351548687777,4
"374",-0.646005913718534,-6.81313751838272,4
"375",-5.22604542868526,-6.07099127361461,4
"376",-4.1628938242634,-8.82560038946034,4
"377",-4.59953445955778,-6.84148491796009,4
"378",-2.28874820074543,-8.55284904125987,4
"379",-6.27483112596532,-8.69986585158484,4
"380",-1.80988033814716,-1.743267526906,4
"381",-7.35890105084696,0.660834802035817,4
"382",-3.67005680455612,-5.63403148083629,4
"383",-9.46438552098656,-4.37809712718157,4
"384",-2.69956082324806,-7.4377272307771,4
"385",-2.33952338905744,-4.95982230583555,4
"386",-7.74599697452502,0.511685313863165,4
"387",-8.73745408749096,-6.63730591025767,4
"388",-4.84086154374497,-10.7648668443656,4
"389",-2.52116325385332,-2.05188503262438,4
"390",-4.33934394862403,-7.36147685316801,4
"391",-6.68782335400395,0.907423382364564,4
"392",-5.94710366422677,-9.92666216769551,4
"393",-9.48718787779079,-7.56925110267562,4
"394",-7.20772895983688,-0.293880929852201,4
"395",-0.464873742581273,-4.41494252130138,4
"396",-0.987743144678967,-2.27958999978544,4
"397",-8.36261088620575,-4.95320381094863,4
"398",-10.5040730582424,-2.59822398434669,4
"399",-4.4511508668931,-8.94023670851026,4
"400",-4.16731199522774,-3.27888464427014,4
"401",10,-7,3
"402",-15,5,2
"403",0,1,4
"404",10,14,1
"405",-15,-15,1
